#{"t_start": 1620059854.858437, "env_id": "BipedalWalkerHardcore-v3"}
r,l,t
-122.541361,163,0.572765
-107.394812,48,0.746493
-111.212712,53,0.931453
-123.224109,122,1.347818
-106.531186,58,1.536798
-101.247394,71,1.765297
-165.993973,2000,8.208619
-114.585525,68,8.428404
-100.721083,64,8.647445
-146.04874,2000,15.171373
-205.333505,1784,20.924385
-106.022849,52,21.108502
-106.94981,62,21.320603
-102.885139,82,21.61994
-101.884259,67,21.84679
-101.77421,58,22.052966
-105.245176,74,22.330229
-101.97998,65,22.542162
-100.963548,50,22.715359
-102.937738,60,22.917292
-101.476587,51,23.088888
-105.409677,77,23.35493
-103.454545,89,23.669903
-100.032025,69,23.903639
-100.523173,76,24.157116
-101.572672,54,24.341631
-144.209804,925,27.521288
-100.38182,61,27.726061
-95.286979,103,28.069665
-141.591583,2000,34.711975
-109.022583,75,34.970178
-117.145293,1016,38.300669
-100.419614,189,38.924923
-116.237238,2000,45.517378
-132.096642,742,47.932425
-113.282228,72,48.167329
-116.195261,96,48.475825
-102.607321,52,48.648717
-106.42219,77,48.900856
-88.095685,480,50.468253
-103.078626,50,50.636915
-103.475382,52,50.824352
-152.897528,720,53.180583
-117.930353,104,53.525502
-124.661593,602,55.50148
-94.574871,205,56.167392
-136.237225,2000,62.716848
-117.348909,2000,69.173939
-109.885143,438,70.596721
-105.275098,51,70.759342
-122.763489,1093,74.257265
-192.397174,1257,78.330424
-99.356975,83,78.588238
-114.180042,68,78.804648
-100.788134,840,81.573299
-94.405904,788,84.181657
-197.238173,1675,89.716985
-197.818047,1529,94.757007
-158.713143,1412,99.365812
-81.458541,652,101.497555
-91.541496,363,102.709646
-106.500487,48,102.872018
-84.153862,256,103.728365
-102.57619,242,104.565543
-116.979103,81,104.84858
-105.632953,44,104.99516
-108.295864,311,106.067149
-108.194966,160,106.600466
-107.821032,48,106.758705
-111.184142,218,107.501667
-106.126365,49,107.669077
-85.397073,506,109.343821
-107.741239,42,109.491648
-98.069635,230,110.231807
-62.377812,384,111.505475
-134.742228,2000,118.051611
-106.961717,40,118.179969
-120.725725,2000,124.695113
-107.209791,456,126.185935
-101.208372,184,126.7903
-94.796885,191,127.413614
-109.170741,52,127.598572
-108.885755,47,127.756531
-85.531462,498,129.386199
-106.596547,48,129.545064
-102.835778,269,130.415907
-108.083709,44,130.560859
-101.545729,274,131.472208
-108.744253,51,131.665091
-91.169352,197,132.297895
-112.068547,82,132.568129
-137.230673,2000,139.096894
-105.063364,86,139.380451
-224.747899,1924,145.729643
-132.97882,670,147.870808
-129.809357,630,149.889546
-107.058217,44,150.036115
-104.087109,190,150.657863
-107.738332,45,150.808477
-107.405651,45,150.965508
-120.096274,546,152.826114
-108.931817,403,154.165845
-113.312099,79,154.42562
-113.055825,58,154.620722
-89.644103,2000,161.167329
-107.52339,44,161.328088
-107.41882,43,161.487253
-115.924471,418,162.85112
-115.584998,412,164.273578
-124.991841,1102,167.90877
-122.837638,139,168.367081
-109.691498,64,168.575403
-119.179289,91,168.864976
-104.900222,259,169.704636
-113.126715,73,169.939369
-98.297205,237,170.719084
-134.279137,565,172.556951
-138.448792,2000,179.120193
-96.246702,195,179.792032
-111.295649,58,179.983573
-116.132225,85,180.267273
-123.247022,106,180.614377
-103.770767,85,180.904589
-124.056723,105,181.252755
-119.734708,96,181.586825
-132.928919,123,181.984731
-107.348791,47,182.141192
-111.025135,60,182.331349
-106.030366,55,182.517711
-109.09272,50,182.695427
-88.06965,177,183.263609
-97.988586,234,184.0144
-123.64416,277,184.933974
-101.509464,1142,188.595428
-111.675166,86,188.88491
-112.230324,474,190.429668
-115.215177,315,191.465674
-146.024186,2000,197.989119
-105.75202,76,198.235762
-137.218926,2000,204.646428
-112.460872,52,204.821368
-96.335982,2000,211.384459
-118.163013,2000,217.873144
-116.682997,1079,221.360222
-18.177701,2000,227.865071
-74.762157,706,230.166115
-101.391383,1075,233.653826
-79.822646,334,234.742165
-175.303855,914,237.741555
-96.385272,610,239.739646
-98.987524,406,241.035351
-100.352151,68,241.272999
-107.429362,50,241.431489
-106.348007,51,241.613608
-108.632422,52,241.785519
-109.718014,440,243.181932
-104.880396,86,243.461891
-130.42973,806,246.135379
-110.659022,43,246.274537
-110.167323,2000,252.797364
-114.584969,54,252.982018
-108.85864,55,253.166835
-111.057893,516,254.856061
-67.349303,2000,261.299822
-119.484905,93,261.615457
-90.49235,160,262.126673
-88.255122,321,263.172381
-116.989121,145,263.657106
-94.822175,180,264.298999
-95.966545,248,265.11461
-131.199745,2000,271.57694
-124.405919,113,271.946915
-90.743884,215,272.644206
-125.115938,134,273.072384
-94.085183,175,273.638948
-118.362182,94,273.952172
-107.361655,358,275.077155
-114.620589,68,275.298012
-113.055427,64,275.509057
-9.015633,2000,282.051266
-90.82286,697,284.310842
-112.902788,95,284.616618
-124.139759,116,285.001788
-119.357281,165,285.554023
-115.914232,193,286.185467
-107.846934,69,286.415505
-118.466762,107,286.759869
-110.541349,2000,293.365561
-82.481263,544,295.133432
-55.08084,585,297.009109
-96.482764,1683,302.60544
-101.114008,137,303.067534
-97.912902,350,304.233404
-131.043345,2000,310.724441
-91.532655,189,311.327579
-106.469183,342,312.420336
-99.678139,280,313.309798
-226.612769,1788,319.063269
-102.490395,634,321.138144
-91.763329,204,321.825778
-90.194944,161,322.339803
-112.232403,86,322.61437
-92.590725,137,323.062927
